wavelength_nm,out_1,out_2,out_3,out_4
1543.145,0.0019266795765533545,6.42557313681653e-05,0.0008684980648116777,0.00032048618118737384
1543.15,0.0019746273147806677,5.6181367313288546e-05,0.000862373090350687,0.0003287528220579237
1543.155,0.002022592467141267,4.861697262460579e-05,0.0008559629718234486,0.0003370212611623383
1543.16,0.0020705448148538455,4.157083762630564e-05,0.00084927175669036,0.0003452860744159419
1543.165,0.0021184540089074213,3.5050930269020865e-05,0.0008423037003466323,0.00035354182583705566
1543.17,0.0021662895901559793,2.9064889435282493e-05,0.0008350632638608162,0.0003617830712594705
1543.175,0.0022140210095505392,2.3620018449452528e-05,0.0008275551115698851,0.00037000436205474974
1543.18,0.002261617648565501,1.8723278787835472e-05,0.0008197841085219393,0.0003782002488738573
1543.185,0.0023090488397368237,1.4381284002728148e-05,0.0008117553177783306,0.0003863652853936176
1543.19,0.0023562838873683054,1.0600293857441122e-05,0.00080347399756567,0.0003944940320774211
1543.195,0.00240329208832355,7.3862086842130816e-06,0.0007949455982904864,0.0004025810599356772
1543.2,0.0024500427529591546,4.744563963386e-06,0.0007861757594064837,0.00041062095429535167
1543.205,0.00249650522611697,2.680525133879389e-06,0.0007771703061481198,0.0004186083185641792
1543.21,0.0025426489082300474,1.1988826347061777e-06,0.0007679352461198863,0.0004265377779987376
1543.215,0.0025884432764606996,3.0404718563078933e-07,0.0007584767657559224,0.000434403983462098
1543.22,0.0026338579059240674,4.530808470930949e-11,0.0007488012266388892,0.0004422016151800789
1543.225,0.0026788624909165025,2.905150924740625e-07,0.0007389151616936123,0.00044992538648198346
1543.23,0.0027234268662008703,1.1787022143930377e-06,0.0007288252712439152,0.0004575700475346535
1543.235,0.0027675210282689902,2.6674562038485275e-06,0.0007185384189489777,0.00046513038905592535
1543.24,0.002811115156632046,4.759226971434741e-06,0.0007080616276072677,0.0004726012460161105
1543.245,0.0028541796350602363,7.4560615935009535e-06,0.0006974020748451309,0.00047997750131381937
1543.25,0.002896685072821079,1.0759601361674162e-05,0.0006865670886777135,0.00048725408943452544
1543.255,0.0029386023258408485,1.4671079096884874e-05,0.0006755641429594901,0.0004944260000787768
1543.26,0.002979902517823705,1.9191316733352104e-05,0.0006644008527152837,0.0005014882817659426
1543.265,0.0030205570612941994,2.432072317463691e-05,0.0006530849693591581,0.0005084360454074838
1543.27,0.00306053767853022,3.0059292421548074e-05,0.00064162437580946,0.0005152644678441208
1543.275,0.003099816422418626,3.6406601979827304e-05,0.0006300270814900715,0.0005219687953523165
1543.28,0.003138365697161717,4.336181154245251e-05,0.0006183012172370377,0.0005285443471078035
1543.285,0.0031761582788782734,5.092366195685985e-05,0.0006064550300969719,0.0005349865186136056
1543.29,0.0032131673360276205,5.909047446963696e-05,0.0005944968780374261,0.0005412907850803414
1543.295,0.0032493664496982713,6.786015026040593e-05,0.0005824352245553775,0.0005474527047659296
1543.3,0.003284729633691893,7.723017025531651e-05,0.0005702786332045538,0.000553467922262922
1543.305,0.0033192313544419916,8.71975952332381e-05,0.0005580357620276021,0.0005593321717402345
1543.31,0.003352846550700466,9.775906621293289e-05,0.0005457153579141923,0.000565041280127958
1543.315,0.003385550653029199,0.00010891080513568586,0.0005333262508709744,0.0005705911702516688
1543.32,0.003417319603032395,0.00012064861582955395,0.0005208773482248528,0.0005759778639053954
1543.325,0.003448129872364503,0.00013296788527103468,0.0005083776287453928,0.000581197484869308
1543.33,0.0034779584814522172,0.0001458635851282022,0.0004958361367081594,0.0005862462618617778
1543.335,0.003506783017962897,0.0001593302736024551,0.000483261975884737,0.0005911205314314917
1543.34,0.0035345816549609108,0.00017336209755083908,0.00047066430348150504,0.0005958167407798316
1543.345,0.0035613331687816318,0.00018795279490735258,0.0004580523240128958,0.0006003314505187775
1543.35,0.003587016956567753,0.00020309569738313118,0.00044543528313141945,0.00060466133735512
1543.355,0.0036116130534949993,0.0002187837334652042,0.00043282246140020176,0.0006088031967058204
1543.36,0.0036351021496351874,0.00023500943169169668,0.00042022316803047143,0.0006127539452359181
1543.365,0.003657465606480942,0.00025176492422433977,0.0004076467345698203,0.0006165106233233725
1543.37,0.003678685473083579,0.00026904195069421403,0.0003951025085636915,0.0006200703974428672
1543.375,0.0036987445018255055,0.00028683186234273523,0.000382599847176127,0.0006234305624725132
1543.38,0.0037176261637831744,0.0003051256264327404,0.0003701481107916246,0.0006265885439162871
1543.385,0.0037353146636932458,0.000323913830946898,0.0003577566565882161,0.0006295419000446808
1543.39,0.0037517949544989943,0.0003431866895641236,0.00034543483209175177,0.0006322883239499851
1543.395,0.0037670527514584414,0.0003629340469025058,0.00033319196872143086,0.0006348256455134757
1543.4,0.003781074545821732,0.0003831453840481201,0.0003210373753168128,0.0006371518332860741
1543.405,0.0037938476180434284,0.00040380982433963717,0.00030898033166812817,0.0006392649962771342
1543.41,0.0038053600505407333,0.00042491613943471004,0.00029703008203642496,0.000641163385653544
1543.415,0.0038156007399664715,0.00044645275562553183,0.0002851958286857582,0.0006428453963443432
1543.42,0.003824559409004734,0.0004684077604305102,0.00027348672541422216,0.0006443095685525796
1543.425,0.003832226617662172,0.000490768909427716,0.0002619118711057337,0.0006455545891703246
1543.43,0.003838593774059766,0.000513523633357945,0.0002504803032897539,0.000646579293098061
1543.435,0.0038436531447022916,0.000536659045461487,0.000239200991730474,0.0006473826644651406
1543.44,0.0038473978642271514,0.0005601619490772753,0.0002280828320331013,0.0006479638377520036
1543.445,0.003849821944614178,0.0005840188454669295,0.00021713463928828711,0.0006483220988116206
1543.45,0.0038509202838548774,0.0006082159418931118,0.00020636514174275931,0.0006484568857903428
1543.455,0.0038506886740671694,0.0006327391599133722,0.00019578297451678352,0.0006483677899464045
