config_label,wavelength_nm,fpr_length_um,array_pitch_um,output_pitch_um,output_offset_um,dominant_output,dominant_fraction,second_to_first,quality,source_type,coarse_score,out_1,out_2,out_3,out_4
coarse_205,1552.4,55.0,1.2,1.5,0.45,2,0.3840269656408422,0.7334762486258358,passing,coarse_local,0.09846882277235561,2.6170343004117953,5.131818148988392,3.764066724549987,1.850252186750261
coarse_206,1547.6,55.0,1.2,1.5,0.5,2,0.2507723368471165,0.9981739298308305,poor,coarse_local,0.10087859150666065,7.114571631890836,7.1453244265317215,7.132276562747394,7.101099469235593
coarse_206,1549.2,55.0,1.2,1.5,0.5,1,0.25678241715815436,0.976479408685657,poor,coarse_local,0.10087859150666065,9.72647474776066,9.39507130081036,9.259025611004384,9.497702310289304
coarse_206,1550.8,55.0,1.2,1.5,0.5,2,0.2874144061644315,0.874917682398655,poor,coarse_local,0.10087859150666065,7.140024516905779,8.221190206683586,7.192864682190122,6.049880696276756
coarse_206,1552.4,55.0,1.2,1.5,0.5,2,0.38611742917322894,0.7125584188017364,passing,coarse_local,0.10087859150666065,2.7053124242018165,5.159257663452604,3.676272482860529,1.8210449632848729
coarse_207,1547.6,55.0,1.2,1.5,0.55,2,0.2507929027080645,0.9979310516179222,poor,coarse_local,0.10257459077292783,7.115608045296164,7.145852655691917,7.131068255401357,7.100512826415912
coarse_207,1549.2,55.0,1.2,1.5,0.55,1,0.25671659373002353,0.9775410112446018,poor,coarse_local,0.10257459077292783,9.72268414013259,9.38147689024486,9.26473690452687,9.504322486357063
coarse_207,1550.8,55.0,1.2,1.5,0.55,2,0.2874272683515645,0.8760679480670068,poor,coarse_local,0.10257459077292783,7.198495766865363,8.216823572587522,7.143542481706144,6.028626136097602
coarse_207,1552.4,55.0,1.2,1.5,0.55,2,0.387783369752809,0.6927273853176862,passing,coarse_local,0.10257459077292783,2.7963279699632757,5.180548687088178,3.5887079465175655,1.7938038879758822
coarse_208,1547.6,55.0,1.2,1.5,0.6,2,0.25081142133156653,0.9976949388022102,poor,coarse_local,0.10357850561836507,7.116667507249918,7.146316354467072,7.129843657931259,7.099959278205818
coarse_208,1549.2,55.0,1.2,1.5,0.6,1,0.25663494594086506,0.9786406142337742,poor,coarse_local,0.10357850561836507,9.718288221556683,9.36824042463953,9.270900421937872,9.510711554445086
coarse_208,1550.8,55.0,1.2,1.5,0.6,2,0.28735537465385336,0.8839574720973342,poor,coarse_local,0.10357850561836507,7.256880934208531,8.2095362766609,7.094406700107713,6.00845650199603
coarse_208,1552.4,55.0,1.2,1.5,0.6,2,0.38902516115750824,0.6739516503078478,passing,coarse_local,0.10357850561836507,2.889847881166899,5.195651420581744,3.5016178493253802,1.7684493760949787
coarse_209,1547.6,55.0,1.2,1.5,0.65,2,0.25082782751103555,0.997466405394028,poor,coarse_local,0.10434477014158874,7.11774840055403,7.146713497082136,7.128606622315502,7.099437945534924
coarse_209,1549.2,55.0,1.2,1.5,0.65,1,0.25653715836499025,0.9797793721831468,poor,coarse_local,0.10434477014158874,9.713275472562472,9.355411811889446,9.277481030764786,9.516866944349218
coarse_209,1550.8,55.0,1.2,1.5,0.65,2,0.2872010488996798,0.8921409479188325,poor,coarse_local,0.10434477014158874,7.3150068748025205,8.199384740569093,7.045548537779237,5.989345345570162
coarse_209,1552.4,55.0,1.2,1.5,0.65,2,0.38984539391497647,0.6562011181510121,passing,coarse_local,0.10434477014158874,2.9856154792412197,5.204555020081049,3.4152348236556476,1.7448999552630762
coarse_210,1547.6,55.0,1.2,1.55,0.45,2,0.2507710871193133,0.9984342429934001,poor,coarse_local,0.10187427247979805,7.432715762908158,7.466549788076781,7.454858985430973,7.420240099664734
coarse_210,1549.2,55.0,1.2,1.55,0.45,1,0.25715601062080296,0.9728907455673047,poor,coarse_local,0.10187427247979805,10.383942493894262,10.04281550208072,9.850733505516358,10.102441554812806
coarse_210,1550.8,55.0,1.2,1.55,0.45,2,0.28955963802796414,0.8765503770954092,poor,coarse_local,0.10187427247979805,7.346205383799514,8.642936308336179,7.575969080283681,6.283442593645721
coarse_210,1552.4,55.0,1.2,1.55,0.45,2,0.39159646230515877,0.7318149532130244,passing,coarse_local,0.10187427247979805,2.475563337900665,5.175219961460581,3.787303353963385,1.7776097577111138
coarse_211,1547.6,55.0,1.2,1.55,0.5,2,0.25079438803061516,0.9981821258324131,poor,coarse_local,0.10445090427352244,7.433764173412045,7.467189622926003,7.453615211806012,7.41958057136911
coarse_211,1549.2,55.0,1.2,1.55,0.5,1,0.25712365762470035,0.9738572165860182,poor,coarse_local,0.10445090427352244,10.381196451314146,10.027769649945169,9.855564892008967,10.109803080909444
coarse_211,1550.8,55.0,1.2,1.55,0.5,2,0.2896974859111938,0.8704362936468196,poor,coarse_local,0.10445090427352244,7.408646173374548,8.64288537387267,7.523081111248033,6.259561934659933
coarse_211,1552.4,55.0,1.2,1.55,0.5,2,0.39398404050694535,0.7101677371360597,passing,coarse_local,0.10445090427352244,2.5632025637128746,5.207006883897765,3.6978482959895613,1.748231112156057
coarse_212,1547.6,55.0,1.2,1.55,0.55,2,0.2508157998820142,0.9979354703067456,poor,coarse_local,0.1067695623314211,7.434837928365363,7.4677670785302315,7.4523496516542975,7.418955446168909
coarse_212,1549.2,55.0,1.2,1.55,0.55,1,0.25707653854460344,0.9748594768985847,poor,coarse_local,0.1067695623314211,10.377845341937796,10.012987998541071,9.860924534905616,10.116940881375893
coarse_212,1550.8,55.0,1.2,1.55,0.55,2,0.2897469882197763,0.8647619450122396,poor,coarse_local,0.1067695623314211,7.471289018545542,8.639706062042075,7.470281646124881,6.236828079570294
coarse_212,1552.4,55.0,1.2,1.55,0.55,2,0.3959373888002238,0.6896296026687379,passing,coarse_local,0.1067695623314211,2.653818262715024,5.232650233939223,3.6085905017359847,1.7207937650865617
coarse_213,1547.6,55.0,1.2,1.55,0.6,2,0.2508352503084377,0.9976950947200435,poor,coarse_local,0.10791430408112737,7.435935677416815,7.4682798419606,7.451066164320672,7.418363897524195
coarse_213,1549.2,55.0,1.2,1.55,0.6,1,0.25701425406766953,0.9758987977350125,poor,coarse_local,0.10791430408112737,10.373872888381367,9.99852303165113,9.86677949094214,10.123850079627218
coarse_213,1550.8,55.0,1.2,1.55,0.6,2,0.28970998522902014,0.872649060656564,poor,coarse_local,0.10791430408112737,7.5339649009084555,8.633441827393991,7.417667684783477,6.2152164556223966
coarse_213,1552.4,55.0,1.2,1.55,0.6,2,0.39745574181797094,0.6701652002373004,passing,coarse_local,0.10791430408112737,2.747202196773476,5.252094739139642,3.5197711225207904,1.6952201919168113
coarse_214,1547.6,55.0,1.2,1.55,0.65,2,0.25085267469131034,0.9974617859410255,poor,coarse_local,0.10881625708257289,7.437055912145609,7.468725810206603,7.449768585352511,7.417804986981009
coarse_214,1549.2,55.0,1.2,1.55,0.65,1,0.25693645914294355,0.9769763396842337,poor,coarse_local,0.10881625708257289,10.36926536066836,9.984425679269727,9.873096046628547,10.130526917280289
coarse_214,1550.8,55.0,1.2,1.55,0.65,2,0.28958860566085387,0.8808409676929287,poor,coarse_local,0.10881625708257289,7.596500504656264,8.624145314849265,7.365332647813266,6.194700558945339
coarse_214,1552.4,55.0,1.2,1.55,0.65,2,0.3985405664701776,0.6517408163439137,passing,coarse_local,0.10881625708257289,2.8431224511549984,5.265313359100421,3.4316196269666226,1.6714311768875891
coarse_215,1547.6,55.0,1.2,1.6,0.45,2,0.2507932375605633,0.9984426226910187,poor,coarse_local,0.10521124237745325,7.745477319209646,7.782054586829055,7.769934991598274,7.732295557380535
coarse_215,1549.2,55.0,1.2,1.6,0.45,1,0.2574807030682103,0.9703117929466334,poor,coarse_local,0.10521124237745325,11.057123894708718,10.695206689864895,10.462316840621984,10.728857711107878
coarse_215,1550.8,55.0,1.2,1.6,0.45,2,0.2918210322730233,0.8725136355729683,poor,coarse_local,0.10521124237745325,7.594189776209653,9.05729729965699,7.902615395388948,6.483061742402324
coarse_215,1552.4,55.0,1.2,1.6,0.45,2,0.3992077772060333,0.731213239056882,passing,coarse_local,0.10521124237745325,2.319922624421641,5.196549148363969,3.7997855346934992,1.70089677888029
coarse_216,1547.6,55.0,1.2,1.6,0.5,2,0.25081729291923993,0.9981871932492853,poor,coarse_local,0.10796107421415305,7.746561369083028,7.782743679592655,7.768635069311207,7.731593727187821
coarse_216,1549.2,55.0,1.2,1.6,0.5,1,0.2574654059336081,0.9712238654632499,poor,coarse_local,0.10796107421415305,11.054873074012075,10.678977694255472,10.466707042744403,10.736756559147608
coarse_216,1550.8,55.0,1.2,1.6,0.5,2,0.29199764695393055,0.8661551789378191,poor,coarse_local,0.10796107421415305,7.660634588402568,9.058743862155364,7.84627791087705,6.457689054716923
coarse_216,1552.4,55.0,1.2,1.6,0.5,2,0.40191587996936184,0.7088161967581633,general,coarse_local,0.10796107421415305,2.4062078889066534,5.232735096761941,3.7090473899297587,1.671487971862895
coarse_217,1547.6,55.0,1.2,1.6,0.55,2,0.25083954053897034,0.997936817846836,poor,coarse_local,0.11045665057203158,7.747671532703665,7.783370337817107,7.767311827044657,7.730926299891296
coarse_217,1549.2,55.0,1.2,1.6,0.55,1,0.2574359671780165,0.9721709066556504,poor,coarse_local,0.11045665057203158,11.05200326542001,10.662970678092497,10.471666772709808,10.74443603490458
coarse_217,1550.8,55.0,1.2,1.6,0.55,2,0.29208450433875544,0.8601196535175144,poor,coarse_local,0.11045665057203158,7.727404992927181,9.05690851435721,7.790025013308749,6.433497841219251
coarse_217,1552.4,55.0,1.2,1.6,0.55,2,0.40418009673032107,0.687554793065501,general,coarse_local,0.11045665057203158,2.4956852853507505,5.26281250697081,3.618471964172846,1.643989339574811
coarse_218,1547.6,55.0,1.2,1.6,0.6,2,0.2508599101107897,0.9976922846406439,poor,coarse_local,0.11223350444862809,7.748806551190354,7.7839321967879425,7.7659690969012285,7.730292338331297
coarse_218,1549.2,55.0,1.2,1.6,0.6,1,0.25739197270292397,0.9731541541669013,poor,coarse_local,0.11223350444862809,11.048496324630236,10.647238717059366,10.47716466328107,10.751890095611655
coarse_218,1550.8,55.0,1.2,1.6,0.6,2,0.292083264947721,0.8610780740632386,poor,coarse_local,0.11223350444862809,7.7943328216515555,9.051830555703049,7.7339557807197945,6.410463466791854
coarse_218,1552.4,55.0,1.2,1.6,0.6,2,0.40599848280208206,0.6673896594799738,general,coarse_local,0.11223350444862809,2.5881718055977503,5.286711224237246,3.528296403712651,1.6183254443768231
coarse_219,1547.6,55.0,1.2,1.6,0.65,2,0.25087833835138296,0.9974543545771226,poor,coarse_local,0.11327831441438915,7.749965016975613,7.784427086264422,7.764610695082551,7.7296907804808095
coarse_219,1549.2,55.0,1.2,1.6,0.65,1,0.2573330552617743,0.9741747588126741,poor,coarse_local,0.11327831441438915,11.044336461744553,10.631833626355718,10.483168419661297,10.759113808866022
coarse_219,1550.8,55.0,1.2,1.6,0.65,2,0.2919958766719097,0.8692645572718163,poor,coarse_local,0.11327831441438915,7.861245086932678,9.043558743042702,7.678165620870918,6.388559483461777
coarse_219,1552.4,55.0,1.2,1.6,0.65,2,0.4073713421661536,0.648283323941715,general,coarse_local,0.11327831441438915,2.6834609126967095,5.304388499709821,3.4387466080700895,1.5944193300492722
coarse_220,1547.6,55.0,1.2,1.65,0.45,2,0.25081656087319865,0.9984475600764762,poor,coarse_local,0.10846057665712308,8.051117465542829,8.090518049137925,8.077958005916454,8.037120394031902
coarse_220,1549.2,55.0,1.2,1.65,0.45,1,0.2578069862334133,0.9677202773165898,poor,coarse_local,0.10846057665712308,11.748694268825247,11.365654846099389,11.087868759639216,11.369449675935398
coarse_220,1550.8,55.0,1.2,1.65,0.45,2,0.2940985961008218,0.8686733943608328,poor,coarse_local,0.10846057665712308,7.8243135118564915,9.464301658425635,8.221387046879455,6.670707870897173
coarse_220,1552.4,55.0,1.2,1.65,0.45,2,0.4068126442160181,0.7317665396901711,general,coarse_local,0.10846057665712308,2.153092732092879,5.196696931454268,3.80276893134882,1.6216189173811937
coarse_221,1547.6,55.0,1.2,1.65,0.5,2,0.25084139110935205,0.9981888097055097,poor,coarse_local,0.11139112905016411,8.052236481177552,8.091256150511335,8.076601345901294,8.036369418373143
coarse_221,1549.2,55.0,1.2,1.65,0.5,1,0.2578078643397324,0.9685818167972396,poor,coarse_local,0.11139112905016411,11.746981259292378,11.348204258128936,11.091769843633182,11.377912450008537
coarse_221,1550.8,55.0,1.2,1.65,0.5,2,0.29431466703022763,0.8620784684277778,poor,coarse_local,0.11139112905016411,7.894691236450986,9.467396791749373,8.161638926229356,6.643874094066534
coarse_221,1552.4,55.0,1.2,1.65,0.5,2,0.4098669530400154,0.708592874549852,general,coarse_local,0.11139112905016411,2.2373316738903046,5.237300102209401,3.7111135343047934,1.5923039159699006
coarse_222,1547.6,55.0,1.2,1.65,0.55,2,0.2508644948831394,0.9979347447172183,poor,coarse_local,0.11406273050293345,8.053382310871672,8.09193180482267,8.07521989991485,8.035651972735419
coarse_222,1549.2,55.0,1.2,1.65,0.55,1,0.2577951755025693,0.9694775837673227,poor,coarse_local,0.11406273050293345,11.74463542702624,11.330933149967779,11.096281591643095,11.386160776021498
coarse_222,1550.8,55.0,1.2,1.65,0.55,2,0.2944396754316332,0.8558061476055201,poor,coarse_local,0.11406273050293345,7.965522812150639,9.46706318720625,8.101970875381017,6.618253962755476
coarse_222,1552.4,55.0,1.2,1.65,0.55,2,0.4124678988859241,0.6865859627844729,general,coarse_local,0.11406273050293345,2.324952674728554,5.271858435957161,3.619583999915093,1.5648624131881974
coarse_223,1547.6,55.0,1.2,1.65,0.6,2,0.2508858046902371,0.9976861248626226,poor,coarse_local,0.11647776790370142,8.054553773238858,8.092542603436282,8.073817470308024,8.03496692486026
coarse_223,1549.2,55.0,1.2,1.65,0.6,1,0.25776849576721345,0.9704087725135288,poor,coarse_local,0.11647776790370142,11.741636878441152,11.313895107840786,11.101374185606376,11.39418743050766
coarse_223,1550.8,55.0,1.2,1.65,0.6,2,0.2944751156947203,0.8498571571893074,poor,coarse_local,0.11647776790370142,8.03664133342155,9.463335962190985,8.04248379835497,6.593822951172464
coarse_223,1552.4,55.0,1.2,1.65,0.6,2,0.4146123034865135,0.6657022083873589,general,coarse_local,0.11647776790370142,2.41579815976796,5.3002875293621665,3.528413113384373,1.5392210359745049
coarse_224,1547.6,55.0,1.2,1.65,0.65,2,0.2509052594663543,0.9974436862401663,poor,coarse_local,0.11771685289123648,8.055749549227835,8.093086317994413,8.072397850080202,8.034312998647017
coarse_224,1549.2,55.0,1.2,1.65,0.65,1,0.2577274418463789,0.9713765086754008,poor,coarse_local,0.11771685289123648,11.737967898823559,11.297142718164825,11.10701674350368,11.401986276503159
coarse_224,1550.8,55.0,1.2,1.65,0.65,2,0.29442276716189425,0.8574081812868645,poor,coarse_local,0.11771685289123648,8.107874605335368,9.456259903149563,7.9832748581583095,6.57055485977764
coarse_224,1552.4,55.0,1.2,1.65,0.65,2,0.4162992540726687,0.6459002021608284,general,coarse_local,0.11771685289123648,2.509687355729541,5.3225294742649805,3.4378228634347185,1.5153050368207115
coarse_225,1547.6,55.0,1.25,1.45,0.45,2,0.2502564874856231,0.9999032265905263,poor,coarse_local,0.15619380853363496,7.895724720005148,7.911255753090117,7.910490153897673,7.8951194503955975
coarse_225,1549.2,55.0,1.25,1.45,0.45,2,0.2598700062854183,0.9722796851606498,poor,coarse_local,0.15619380853363496,7.83146640745716,8.054746516855555,7.695676971410168,7.413401296169926
coarse_225,1550.8,55.0,1.25,1.45,0.45,2,0.31192253514936247,0.8363211499912819,passing,coarse_local,0.15619380853363496,4.4984119850001685,5.982843276682795,5.003578369372964,3.695708338500527
coarse_225,1552.4,55.0,1.25,1.45,0.45,2,0.42878518065741955,0.6777693223044077,general,coarse_local,0.15619380853363496,1.4246838855003532,3.6082145966112225,2.44553716187406,0.93653474066958
coarse_226,1547.6,55.0,1.25,1.45,0.5,2,0.2502700359233601,0.9997882212291165,poor,coarse_local,0.15976047817085176,7.896161854623048,7.911681383763176,7.910005857604101,7.894730310782767
coarse_226,1549.2,55.0,1.25,1.45,0.5,2,0.2597622684414067,0.974971123052792,poor,coarse_local,0.15976047817085176,7.847944687616888,8.04941244110257,7.6814167215286355,7.408838359175758
coarse_226,1550.8,55.0,1.25,1.45,0.5,2,0.3125705089995895,0.8251333197640407,passing,coarse_local,0.15976047817085176,4.56265031151888,5.992577270942207,4.944675177515078,3.6720187694157116
coarse_226,1552.4,55.0,1.25,1.45,0.5,2,0.43216270156521125,0.6508385729465098,general,coarse_local,0.15976047817085176,1.4947497672482652,3.6374846058328028,2.3674152899751193,0.9172835721779597
coarse_227,1547.6,55.0,1.25,1.45,0.55,2,0.25028287606890604,0.9996740514090071,poor,coarse_local,0.1629246403339062,7.896614928686042,7.912081713139243,7.909502781253025,7.894357685946393
coarse_227,1549.2,55.0,1.25,1.45,0.55,2,0.25963184570493925,0.9777417210176702,poor,coarse_local,0.1629246403339062,7.864202092903635,8.043230562687127,7.667374053106598,7.404561561202481
coarse_227,1550.8,55.0,1.25,1.45,0.55,2,0.31303845785298695,0.8145279563981839,passing,coarse_local,0.1629246403339062,4.627875116653201,5.998384962616451,4.885852245289574,3.64970250086867
coarse_227,1552.4,55.0,1.25,1.45,0.55,2,0.43485774449728576,0.6255182684958658,general,coarse_local,0.1629246403339062,1.567976865118859,3.6607794550894455,2.289884426092789,0.8996972076922616
coarse_228,1547.6,55.0,1.25,1.45,0.6,2,0.2502949593246049,0.9995611488803516,poor,coarse_local,0.165691704656997,7.897083530358355,7.912455171580394,7.908982781769178,7.894001568819128
coarse_228,1549.2,55.0,1.25,1.45,0.6,2,0.2594798023243635,0.9805819924738701,poor,coarse_local,0.165691704656997,7.880183388526218,8.036230982220697,7.653570930981439,7.400560036420862
coarse_228,1550.8,55.0,1.25,1.45,0.6,2,0.31332777950106816,0.804506751157143,passing,coarse_local,0.165691704656997,4.693899075298918,6.000274215000626,4.8272611147621305,3.6287163557653597
coarse_228,1552.4,55.0,1.25,1.45,0.6,2,0.4368668747962868,0.6017362787449689,general,coarse_local,0.165691704656997,1.644188123574294,3.678021501026599,2.213198971171731,0.8836813220465722
coarse_229,1547.6,55.0,1.25,1.45,0.65,2,0.25030624026702814,0.9994499375104123,poor,coarse_local,0.16806829376059396,7.8975671567500125,7.912800278251356,7.908447743630691,7.893661880709072
coarse_229,1549.2,55.0,1.25,1.45,0.65,2,0.259307276521404,0.9834821101953922,poor,coarse_local,0.16806829376059396,7.895833291188667,8.028446282179928,7.6400276409085475,7.396822723460009
coarse_229,1550.8,55.0,1.25,1.45,0.65,2,0.31344069585040957,0.7950704466031658,passing,coarse_local,0.16806829376059396,4.760524318587103,5.998269198081984,4.769046570165057,3.6090150742604292
coarse_229,1552.4,55.0,1.25,1.45,0.65,2,0.4381911481123177,0.5794251387402367,general,coarse_local,0.16806829376059396,1.7231773277825486,3.689168092019503,2.137596733554455,0.8691418649128231
coarse_230,1547.6,55.0,1.25,1.5,0.45,2,0.2502588690290431,0.9999583099688754,poor,coarse_local,0.16043714616124385,8.403102372001879,8.42023718471662,8.419886144766313,8.402883295113558
coarse_230,1549.2,55.0,1.25,1.5,0.45,2,0.26049126049087623,0.9697204360259506,poor,coarse_local,0.16043714616124385,8.317176972389117,8.576881195238151,8.175315497451564,7.856418851244601
coarse_230,1550.8,55.0,1.25,1.5,0.45,2,0.31522500870613007,0.8332274702472282,passing,coarse_local,0.16043714616124385,4.546231014807651,6.188968754025806,5.156818778356063,3.7414768389443243
coarse_230,1552.4,55.0,1.25,1.5,0.45,2,0.43878225362293904,0.6780515514546263,general,coarse_local,0.16043714616124385,1.2828800736724244,3.574487620750547,2.423686876905264,0.8653268997470036
coarse_231,1547.6,55.0,1.25,1.5,0.5,2,0.25027280314958095,0.9998426677179573,poor,coarse_local,0.16425797096391545,8.403559427400367,8.420704719178874,8.419379870488997,8.40245980726963
coarse_231,1549.2,55.0,1.25,1.5,0.5,2,0.2603886961284168,0.9724369506931655,poor,coarse_local,0.16425797096391545,8.335152845524146,8.571406958140312,8.159724312531504,7.851454194199512
coarse_231,1550.8,55.0,1.25,1.5,0.5,2,0.31596389227172855,0.8216719246821106,passing,coarse_local,0.16425797096391545,4.612948794586607,6.201115839461956,5.095282786987427,3.7166794482905954
coarse_231,1552.4,55.0,1.25,1.5,0.5,2,0.44267081152767285,0.6501616534746634,general,coarse_local,0.16425797096391545,1.3500233002304578,3.6075311238988386,2.3454784004753795,0.8464340703304538
coarse_232,1547.6,55.0,1.25,1.5,0.55,2,0.2502860762211339,0.9997276143603113,poor,coarse_local,0.16766951982882883,8.404033175337755,8.421147028233019,8.418853228712821,8.402053299256075
coarse_232,1549.2,55.0,1.25,1.5,0.55,2,0.26026313459795447,0.9752360613238686,poor,coarse_local,0.16766951982882883,8.352921797516965,8.56502556537747,8.144360146502732,7.8467926542062045
coarse_232,1550.8,55.0,1.25,1.5,0.55,2,0.3165215339423509,0.8106947337569639,passing,coarse_local,0.16766951982882883,4.680812019829484,6.209244442696457,5.033801770303712,3.6932729157492212
coarse_232,1552.4,55.0,1.25,1.5,0.55,2,0.4458628267971645,0.6239228448649944,general,coarse_local,0.16766951982882883,1.4204603301017238,3.634749049206393,2.2678029671511863,0.8291565062715887
coarse_233,1547.6,55.0,1.25,1.5,0.6,2,0.25029864132218504,0.9996135580601461,poor,coarse_local,0.170676958168005,8.404523251940956,8.42156250069639,8.418308055747021,8.401663781900888
coarse_233,1549.2,55.0,1.25,1.5,0.6,2,0.260115561993163,0.97810892799112,poor,coarse_local,0.170676958168005,8.37042778624221,8.557766468233488,8.129246127816439,7.84242305786
coarse_233,1550.8,55.0,1.25,1.5,0.6,2,0.3168989695657598,0.8002966208290572,passing,coarse_local,0.170676958168005,4.749640934333887,6.213355082344022,4.9725270764109695,3.6712149498213154
coarse_233,1552.4,55.0,1.25,1.5,0.6,2,0.4483524000688638,0.599255888451973,general,coarse_local,0.170676958168005,1.4940462076129455,3.6560470603470336,2.1909077293704855,0.8134040193160178
coarse_234,1547.6,55.0,1.25,1.5,0.65,2,0.2503104542769113,0.9995009011980125,poor,coarse_local,0.17328661039989954,8.405029206776026,8.421949605664652,8.417746220706066,8.401291190960663
coarse_234,1549.2,55.0,1.25,1.5,0.65,2,0.25994703789103324,0.9810463666770466,poor,coarse_local,0.17328661039989954,8.387614560999737,8.54966171416532,8.114403675652884,7.838334044068353
coarse_234,1550.8,55.0,1.25,1.5,0.65,2,0.31709803737653325,0.790477451538216,passing,coarse_local,0.17328661039989954,4.819244873396827,6.213464387649809,4.9116034943728835,3.6504612742655818
coarse_234,1552.4,55.0,1.25,1.5,0.65,2,0.4501381313692093,0.5760868025661006,general,coarse_local,0.17328661039989954,1.5706079391371004,3.6713639212973312,2.1150243024767206,0.7990867490828767
coarse_235,1547.6,55.0,1.25,1.55,0.45,3,0.2502647862342464,0.9999855565334158,poor,coarse_local,0.054570336107845854,8.92090053867056,8.939733413144245,8.939862535750047,8.921119286946816
coarse_235,1549.2,55.0,1.25,1.55,0.45,2,0.26111804294932867,0.9671188976054325,poor,coarse_local,0.054570336107845854,8.809677632267988,9.109198107989181,8.662284150525254,8.304204617547887
coarse_235,1550.8,55.0,1.25,1.55,0.45,2,0.31857724449413705,0.8304682070411745,passing,coarse_local,0.054570336107845854,4.571940415926983,6.37837225339718,5.297035369119932,3.7740827562295163
coarse_235,1552.4,55.0,1.25,1.55,0.45,2,0.44871994974102714,0.6797902516354681,general,coarse_local,0.054570336107845854,1.138900109325432,3.5245479905237964,2.395953365379455,0.7952704577779561
coarse_236,1547.6,55.0,1.25,1.55,0.5,2,0.25027548039848135,0.9998981894071336,poor,coarse_local,0.1686530794895059,8.921377333083766,8.940244470838845,8.939334259248898,8.920659400734298
coarse_236,1549.2,55.0,1.25,1.55,0.5,2,0.26102041838806483,0.9698588289885385,poor,coarse_local,0.1686530794895059,8.829203667267505,9.103596733222961,8.645318101092476,8.298833996778479
coarse_236,1550.8,55.0,1.25,1.55,0.5,2,0.3194105360260067,0.8185456001091097,passing,coarse_local,0.1686530794895059,4.640863824089318,6.393072401644587,5.233021285545155,3.748263280072848
coarse_236,1552.4,55.0,1.25,1.55,0.5,2,0.4531634575935392,0.6508977948351597,general,coarse_local,0.1686530794895059,1.2025657223920734,3.5612450776090245,2.3180065678832813,0.7768151364232622
coarse_237,1547.6,55.0,1.25,1.55,0.55,2,0.25028917243791804,0.9997823023330465,poor,coarse_local,0.17232677403645183,8.921871574411886,8.940730404282595,8.938784028132723,8.920216798425042
coarse_237,1549.2,55.0,1.25,1.55,0.55,2,0.2608995395557992,0.9726843213693243,poor,coarse_local,0.17232677403645183,8.848537641220604,9.09702916642454,8.62858847837122,8.29378346892704
coarse_237,1550.8,55.0,1.25,1.55,0.55,2,0.3200612591528419,0.8071987165993806,passing,coarse_local,0.17232677403645183,4.711092064197121,6.403673934855264,5.169037381736074,3.7238475039356356
coarse_237,1552.4,55.0,1.25,1.55,0.55,2,0.4568969819053572,0.6237057200559122,general,coarse_local,0.17232677403645183,1.2696212772208746,3.5922929852393612,2.240533683010518,0.7599217516516442
coarse_238,1547.6,55.0,1.25,1.55,0.6,2,0.25030220257134483,0.9996671688724661,poor,coarse_local,0.17558880383021241,8.922382942649987,8.941189564200137,8.93821365799599,8.919791481485566
coarse_238,1549.2,55.0,1.25,1.55,0.6,2,0.2607563223071068,0.9755871209018278,poor,coarse_local,0.17558880383021241,8.867622761260263,9.089524217030538,8.612119510839586,8.289041591796273
coarse_238,1550.8,55.0,1.25,1.55,0.6,2,0.32053011206336346,0.7964272979772111,passing,coarse_local,0.17558880383021241,4.782453376615965,6.410170190773787,5.105234524612031,3.700793983178609
coarse_238,1552.4,55.0,1.25,1.55,0.6,2,0.4599120104960234,0.5981272127482836,general,coarse_local,0.17558880383021241,1.3399528437161294,3.6175821182319874,2.1637743092661306,0.7445042663151584
coarse_239,1547.6,55.0,1.25,1.55,0.65,2,0.2503145281169054,0.9995531713647089,poor,coarse_local,0.1784452023374517,8.92291103566742,8.941620373851546,8.937625001822607,8.919383369503691
coarse_239,1549.2,55.0,1.25,1.55,0.65,2,0.2605917548570022,0.9785586311499958,poor,coarse_local,0.1784452023374517,8.886401883464384,9.081113385123528,8.595933694691253,8.28459674755586
coarse_239,1550.8,55.0,1.25,1.55,0.65,2,0.3208185756452654,0.7862303120089055,passing,coarse_local,0.1784452023374517,4.85476479695425,6.41257038592791,5.041757215307168,3.6790593883157015
coarse_239,1552.4,55.0,1.25,1.55,0.65,2,0.46220453829133606,0.5740813769228476,general,coarse_local,0.1784452023374517,1.4134197574068061,3.6370340654589537,2.087953524213978,0.7304770193616488
coarse_240,1547.6,55.0,1.25,1.6,0.45,3,0.2502813683798178,0.9999283830817616,poor,coarse_local,0.058560886291927974,9.448416587941844,9.46904154910396,9.46971974124841,9.449117338365744
coarse_240,1549.2,55.0,1.25,1.6,0.45,2,0.26175031929437415,0.9644734940166206,poor,coarse_local,0.058560886291927974,9.307989322219578,9.650850313631507,9.155707609145388,8.755896083012624
coarse_240,1550.8,55.0,1.25,1.6,0.45,2,0.32197459533677597,0.8280772220996848,passing,coarse_local,0.058560886291927974,4.575685802006136,6.550372451381998,5.424214223258708,3.7941042109936864
coarse_240,1552.4,55.0,1.25,1.6,0.45,2,0.45846937433350987,0.6831439207495735,general,coarse_local,0.058560886291927974,0.9957528265665885,3.460072827416827,2.3637277174005935,0.7274563551584333
coarse_241,1547.6,55.0,1.25,1.6,0.5,2,0.25027812693123364,0.999954775133489,poor,coarse_local,0.17290022657782494,9.448912780250414,9.46959770727966,9.469169445987436,9.448617722176252
